bookID,title,authors,average_rating,ratings_count,publication_date,
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,3.63,28,2005-02-15,
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.86,107189,2006-04-25,
32830,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,3.76,563,2004-08-01,
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,4.11,30022,2004-04-27,
32832,The Lighthouse at the End of the World,Jules Verne,3.64,1752,2001-03-20,
32833,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stéphane Heuet/Helen Marx/Saint-Bris Gonzague,4,3,2006-11-01,
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,3.59,199,2003-07-19,
32836,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,3.93,156,2005-06-07,
32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.93,778,2003-12-30,
32844,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,4.11,114,2002-12-10,
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.99,1956,2003-04-24,
32854,Final Payments,Mary Gordon,3.69,551,2006-06-06,
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,3015,2007-01-02,
32880,The Mothman Prophecies,John A. Keel,3.54,117,2002-03-07,
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,3.99,265,1995-11-01,
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7,113,2000-10-17,
32899,The Promise of Rest,Reynolds Price/Mary Bess Engel,4,253,1996-11-05,
32900,Perfect Match,Jodi Picoult,3.95,213,2002-05-01,
32913,Demon Box,Ken Kesey,3.56,1418,1987-08-04,
32915,Sailor Song,Ken Kesey,3.58,2015,1993-07-01,
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,3.86,193,1997-01-07,
32919,The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,226,1990-10-01,
32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,4.28,276426,2007-01-23,
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,198,2007-07-01,
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,5034,2005-07-26,
32941,True Story,Bill Maher,3.11,199,2005-10-01,
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,3.51,189,1997-05-20,
32946,The Outsiders,S.E. Hinton,4.09,2630,2003-03-06,
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,4.17,190,2006-08-01,
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,3.43,122,2007-01-03,
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,12105,1984-06-01,
32957,Caramelo,Sandra Cisneros,3.9,9317,2003-09-09,
32961,The House on Mango Street,Sandra Cisneros,3.63,108,2005-08-30,
32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,4.41,67,2001-12-15,
32966,The Merchant of Venice,William Shakespeare,3.8,140,2005-04-07,
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,4.02,2167,2004-10-01,
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,3.86,8279,1996-04-01,
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,3.99,53304,1991-09-01,
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,3.89,4920,2003-02-01,
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,3.89,4249,2001-12-01,
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.08,412,2000-08-15,
32987,The Greatest Generation,Tom Brokaw,4.01,14233,2001-05-01,
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.17,2979,2001-09-06,
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,4.05,6783,2004-07-01,
33002,The Weekend Novelist,Robert J. Ray/Bret Norris,3.67,368,2005-04-01,
33007,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,3.67,31,2006-05-04,
33008,North Carolina Weekends,Lynn Setzer,3.71,7,2003-10-01,
33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,3.94,324,2001-12-11,
33015,Selected Poems,Thomas Hardy/Robert Mezey,3.96,1509,1998-12-01,
33017,Selected Poetry,Thomas Hardy/Samuel Hynes,3.96,9,1999-05-06,
33024,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,4.09,2031,2003-08-26,
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,3.95,1112,2003-10-28,
33026,The Dream and the Underworld,James Hillman,4.22,746,1979-07-25,
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,3.96,840,2005-12-01,
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,3.35,83,2001-10-16,
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,3.91,548,2004-11-30,
33032,Queen of the Underworld,Gail Godwin,2.89,541,2007-01-30,
33046,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,4.09,33,2003-02-25,
33052,Murder in the Cathedral,T.S. Eliot,3.76,6782,1964-03-18,
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,3.86,649,1995-01-01,
33064,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,4.36,152,2001-06-20,
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,3.04,767,1994-04-16,
33130,King Richard II,William Shakespeare/Andrew Gurr,3.77,89,2003-05-05,
33131,King Richard II,William Shakespeare/Charles R. Forker,3.77,501,2002-03-21,
33133,King Richard II,William Shakespeare/Andrew Gurr,3.77,27,1984-11-30,
33137,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,3.82,2738,1998-07-03,
33139,Tearing the Silence: On Being German in America,Ursula Hegi,3.86,259,1998-07-03,
33144,Paint it Black,Janet Fitch,3.48,10136,2006-09-01,
33151,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,3.81,582,2003-12-23,
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,1365,2002-08-01,
33153,A Tempest,Aimé Césaire/Richard Miller,3.56,1422,2002-05-01,
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,3.94,2820,1979-09-06,
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,3.96,19,2002-01-10,
33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,3.94,144,2003-04-28,
33159,Minuit dans le jardin du bien et du mal,John Berendt,3.92,13,1998-06-06,
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,6,2002-09-14,
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,21,1968-11-01,
33175,Les Misérables,Victor Hugo/Norman Denny,4.17,3873,1982-03-25,
33179,Hamlet in Purgatory,Stephen Greenblatt,3.94,219,2002-09-15,
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,4.01,64,2005-09-01,
33185,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,4.02,822,2003-09-10,
33186,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,4.02,149,2003-04-21,
33191,Romeo & Juliet,William Shakespeare/Roma Gill,3.74,237,2005-05-26,
33192,Romeo and Juliet,William Shakespeare/Paul D. Moliken,3.74,223,2003-03-01,
33194,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,3.74,273,2003-05-01,
33195,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,3.74,65,2000-05-08,
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,3.91,52,2002-01-10,
33198,Romeo and Juliet,William Shakespeare/René Weis,3.74,219,2012-07-15,
33247,La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,3.74,2,2003-03-06,
33263,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,3778,2000-03-14,
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.1,526,2000-04-06,
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,318,1989-08-01,
33288,How to Win Friends and Influence People,Dale Carnegie,4.19,1842,2006-04-06,
33291,How to Win Friends and Influence People,Dale Carnegie,4.19,210,1994-03-31,
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,428,2005-06-02,
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,5719,2003-09-17,
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,4,908,2010-01-01,
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,6724,1999-04-13,
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,413,2005-11-16,
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,183882,2007-01-09,
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.09,1359,2006-04-21,
33333,Searching for God Knows What,Donald Miller,3.92,23657,2004-10-11,
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,433,1989-11-01,
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,3.9,155,2005-04-22,
33348,Different Seasons,Stephen King,4.35,188,1983-10-01,
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),4.02,8606,2006-09-05,
33356,Jennifer Government,Max Barry,3.66,10771,2004-02-05,
33363,Mama Day,Gloria Naylor,4.17,8922,1989-04-23,
33365,A Feather on the Breath of God,Sigrid Nunez,3.91,488,2005-12-27,
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,134,2007-02-15,
33411,War with the Newts,Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,4.17,170,1996-10-07,
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,15096,2006-02-14,
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.85,10361,2007-07-31,
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,12503,2007-02-01,
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,11633,2006-02-01,
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.85,14668,2002-02-02,
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.87,12820,2004-02-01,
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,35450,2004-06-15,
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,11510,2005-10-01,
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,31829,2006-09-01,
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,13669,2003-02-01,
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,3.77,115,1993-01-01,
33447,Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,4.06,480,2005-09-27,
33448,Positioning: The Battle for Your Mind,Al Ries/Jack Trout,4.04,126,2001-01-18,
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,4.05,13851,1994-04-27,
33451,Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,3.82,40,1992-03-01,
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,42028,2007-01-16,
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,52843,2004-06-01,
33455,Island of the Sequined Love Nun,Christopher Moore,3.8,27534,2004-05-25,
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,90947,2006-03-21,
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.83,37206,2004-05-25,
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.87,29113,2004-05-25,
33464,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,3.94,2,2013-04-01,
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,4.37,1299,2006-10-17,
33474,Graphic Storytelling and Visual Narrative,Will Eisner,4.08,1789,1996-10-01,
33477,The Best of the Spirit,Will Eisner/Neil Gaiman,3.92,786,2005-11-01,
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,3.74,1109,2006-05-17,
33481,Will Eisner Sketchbook,Will Eisner,4.31,42,2004-02-03,
33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,4.33,3697,2005-11-29,
33488,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,3.31,130,2006-07-25,
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,7011,2005-03-30,
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,809,2002-07-25,
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,3.71,41,2002-12-01,
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.63,27,2005-06-12,
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,65,2003-09-15,
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,3.86,18,2006-04-01,
33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,4.12,38,2005-10-12,
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,34,2000-01-01,
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.9,63,2004-08-15,
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,3.67,45,2005-12-03,
33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne/Anthony Bonner,3.88,142879,2002-04-01,
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,3.88,100949,1999-02-15,
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,3.83,4473,2007-03-01,
33514,The Elements of Style,William Strunk Jr./E.B. White,4.19,53669,1999-09-03,
33532,Dracula,Bram Stoker,3.99,1683,1994-04-28,
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,3.59,2000,2006-07-04,
33537,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,3.79,230,2006-07-01,
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,4.02,469,1997-04-22,
33539,World War II: A Short History,Michael J. Lyons,3.9,72,2003-06-19,
33541,A Short History of World War I,James L. Stokesbury,3.95,353,1981-02-01,
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,4.32,185,2005-03-25,
33544,Nightmare At 20 000 Feet,Richard Matheson/Stephen King,4.09,6502,2002-01-05,
33546,Earthbound,Logan Swanson/Richard Matheson,3.25,527,2005-04-16,
33547,Hell House,Richard Matheson,3.79,29779,2004-07-01,
33550,Noir: Three Novels of Suspense,Richard Matheson,3.69,150,2005-10-01,
33551,7 Steps to Midnight,Richard Matheson,3.48,423,2003-07-18,
33554,Duel,Richard Matheson/Ray Bradbury,4.04,1824,2003-01-04,
33555,What Dreams May Come,Richard Matheson,3.95,9298,2004-01-01,
33557,Richard Matheson's Hell House  Book 2,Ian Edginton/Simon Fraser,4.5,8,2005-03-15,
33559,Bloodlines,Richard Matheson/Mark Dawidziak,4.02,42,2007-01-01,
33561,The Bridegroom,Ha Jin,3.77,1800,2001-09-11,
33563,Under the Red Flag,Ha Jin,3.88,356,1998-06-01,
33565,Ocean of Words,Ha Jin,3.81,419,1998-07-28,
33566,The Bridegroom,Ha Jin,3.77,49,2001-10-04,
33567,In the Pond,Ha Jin,3.71,1252,2002-01-03,
33569,That Was Then  This Is Now,S.E. Hinton,3.91,26776,1998-04-01,
33574,Hawkes Harbor,S.E. Hinton,3.13,2157,2005-10-01,
33577,The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now,S.E. Hinton,4.45,507,1995-06-01,
33581,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,3,1,1994-08-14,
33608,East of Eden,John Steinbeck,4.37,35,1992-10-01,
33609,Katherine,Anya Seton/Philippa Gregory,4.19,25552,2004-05-01,
33614,The Fourth of July Story,Alice Dalgliesh/Marie Nonnast,4.03,261,1995-06-01,
33615,Fourth of July Mice!,Bethany Roberts/Doug Cushman,3.24,126,2004-05-24,
33616,Apple Pie 4th of July,Janet S. Wong/Margaret Chodos-Irvine,3.72,325,2006-05-01,
33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,795,2000-11-20,
33668,4th of July (Women's Murder Club  #4),James Patterson/Maxine Paetro,4.07,62523,2006-06-01,
33671,Virgin,James Patterson,3.86,307,1980-01-01,
33672,Thriller: Stories To Keep You Up All Night,James Patterson/Ted Bell/Raelynn Hillhouse/Gregg Hurwitz/Alex Kava/J.A. Konrath/John Lescroart/David Liss/Eric Van Lustbader/Dennis Lynds/Gayle Lynds/Steve Berry/Chris Mooney/David Morrell/Katherine Neville/Michael Palmer/Douglas Preston/Christopher Reich/James Rollins/M.J. Rose/James Siegel/Grant Blackwood/Brad Thor/M. Diane Vogt/F. Paul Wilson/Lee Child/Lincoln Child/David Dun/Heather Graham/James Grippando/Denise Hamilton/David Liparulo/Christopher  Rice,3.5,2427,2006-05-30,
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,80643,2007-05-29,
33681,1st To Die (The Women's Murder Club  #1),James Patterson,4.08,24,2002-02-01,
33682,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript,James N. Frey,3.95,323,2004-02-12,
33686,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,Robert D. Kaplan,3.92,204,2005-03-08,
33690,Balkan Ghosts: A Journey Through History,Robert D. Kaplan,3.94,3080,2005-05-01,
33692,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Robert D. Kaplan,3.92,32,2004-02-03,
33699,El librero de Kabul,Åsne Seierstad,3.76,112,2004-11-01,
33704,Der Buchhändler aus Kabul: Eine Familiengeschichte,Åsne Seierstad,3.76,1,2003-02-01,
33705,Does God Know How to Tie Shoes?,Nancy White Carlstrom/Lori McElrath-Eslick,4.2,0,1997-01-31,
33718,The Ties That Bind: Life's Most Essential Knots and Ties,Susan Oliver/Harry   Bates,3.67,3,2004-10-26,
33722,The Undomestic Goddess,Sophie Kinsella,3.83,235032,2006-04-25,
33723,Girls' Night In,Lauren Henderson/Chris Manby/Sarah Mlynowski/Jill A. Davis/Stella Duffy/Lisa Jewell/Marian Keyes/Sophie Kinsella/Adèle Lang/Carole Matthews/Anna Maxted/Megan McCafferty/Alisa Valdes/Isabel Wolff/Meg Cabot/Jessica Adams/Louise Bagshawe/Emily Barr/Jenny Colgan/Lynda Curnyn/Jennifer Weiner,3.63,12765,2004-08-25,
33724,Can You Keep a Secret?,Sophie Kinsella,3.84,333613,2005-12-27,
33726,Crazy For You,Jennifer Crusie,3.78,15184,2004-07-11,
33727,Welcome to Temptation (Dempseys  #1),Jennifer Crusie,3.94,28903,2004-07-11,
33729,Faking It (Dempseys  #2),Jennifer Crusie,3.92,16644,2004-07-11,
33732,Anyone But You,Jennifer Crusie,3.8,17677,2006-11-21,
33734,Getting Rid of Bradley,Jennifer Crusie,3.71,12528,2001-10-25,
33735,What The Lady Wants,Jennifer Crusie,3.64,5707,2002-10-25,
33737,Manhunting,Jennifer Crusie,3.77,13317,2007-01-30,
33744,The Unfortunate Miss Fortunes,Jennifer Crusie/Eileen Dreyer/Anne Stuart,3.48,3252,2007-09-10,
33747,La falsificadora,Jennifer Crusie/Marina Mariasch,3.92,18,2005-09-01,
33751,Die Naschkatzen,Jennifer Crusie,3.94,15,2001-04-01,
33753,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,Jennifer Crusie/Leah Wilson/Gregory Stevenson,3.55,926,2007-04-10,
